1000 349613
198 491 57
178 742 16
567 610 72
347 792 5
163 682 88
800 925 45
761 887 98
262 503 46
585 686 83
37 130 85
177 967 26
480 560 27
323 547 27
699 814 67
168 943 15
323 328 83
526 809 65
814 914 3
119 983 41
281 400 59
598 947 56
269 550 56
50 855 19
235 645 41
95 110 42
332 767 60
386 493 65
660 739 15
799 948 6
348 484 98
661 872 71
639 766 28
34 972 22
173 290 69
293 616 49
560 716 79
161 314 3
328 387 79
81 936 82
62 339 60
507 849 90
715 830 18
418 591 67
32 433 4
104 692 24
185 899 97
221 740 42
779 852 54
31 380 63
152 391 61
416 514 93
97 616 99
23 547 71
339 919 39
586 619 22
408 747 90
583 703 80
466 638 83
593 933 58
100 475 78
81 940 44
558 960 91
407 592 18
50 851 46
24 730 74
311 734 61
555 857 76
356 635 36
729 952 51
576 835 33
181 874 19
531 713 96
495 860 23
277 384 31
338 718 81
66 644 43
80 559 73
487 518 5
59 342 56
538 944 72
852 901 64
317 451 81
68 613 33
172 540 46
395 787 80
119 165 27
467 885 100
93 353 18
448 901 87
2 622 51
678 984 32
558 677 97
441 787 91
274 898 65
46 623 93
175 593 18
109 176 12
576 642 7
452 641 28
273 976 85
289 923 92
35 255 52
92 465 73
852 918 27
95 600 54
802 897 7
393 913 88
620 919 90
173 459 70
7 12 74
34 351 42
206 362 49
168 809 47
122 777 78
556 841 85
555 951 94
59 158 40
373 982 99
11 937 78
155 778 44
481 779 27
40 528 32
714 993 75
248 275 4
403 753 60
171 471 96
396 620 40
421 496 85
248 938 13
75 196 24
21 929 29
470 577 74
556 928 55
62 854 29
216 781 42
100 968 71
663 888 10
686 877 33
529 813 37
150 943 62
129 139 45
235 297 55
412 957 73
471 773 44
360 530 73
337 933 74
250 510 31
246 266 67
171 719 62
151 813 61
165 785 57
471 903 31
13 103 47
474 654 67
118 295 46
289 306 44
218 944 86
107 243 15
519 621 4
80 240 100
93 328 52
153 855 38
251 983 16
813 864 74
225 740 96
273 751 75
110 609 94
461 830 62
366 981 72
546 772 82
197 949 59
759 971 71
212 978 72
337 820 8
223 602 31
253 884 92
747 889 97
182 949 21
22 274 78
270 799 2
568 829 82
77 954 4
452 847 22
241 245 44
87 963 7
110 381 80
954 999 87
703 795 28
358 999 17
785 988 22
487 624 20
399 535 46
214 506 17
16 788 41
49 81 68
499 985 46
81 711 79
99 414 70
90 229 4
33 773 72
381 784 75
112 371 65
54 137 73
377 494 19
387 979 79
140 880 57
439 598 87
388 839 21
85 998 1
672 723 39
473 562 36
310 593 84
390 520 20
461 840 67
467 867 6
309 369 95
122 856 96
160 763 72
70 404 98
146 651 50
62 551 37
132 133 44
173 204 41
70 209 87
61 145 60
598 696 83
787 839 67
514 955 15
399 704 60
382 731 31
17 879 97
779 872 40
576 996 50
408 672 96
573 884 12
687 981 33
641 716 99
32 918 6
428 582 48
74 574 4
648 887 77
185 495 97
756 977 92
257 834 69
24 596 9
331 448 99
211 845 31
26 578 29
715 858 41
230 231 28
444 625 73
316 377 56
167 207 28
65 561 32
472 608 96
497 947 41
203 932 79
160 460 97
283 923 9
310 328 78
583 852 40
435 569 10
98 320 74
146 944 16
128 228 67
526 941 93
544 774 60
95 980 99
806 975 25
278 381 77
98 738 51
247 249 39
405 458 10
285 976 20
451 909 56
780 964 28
397 665 88
197 953 64
660 937 80
232 810 4
135 526 4
471 844 53
229 583 83
84 265 41
704 899 88
174 804 73
96 622 18
285 505 14
40 352 26
52 456 26
26 779 85
105 114 90
514 768 69
620 705 51
588 739 12
110 242 91
0 175 89
840 892 34
82 413 69
113 191 9
24 691 4
523 660 86
527 682 32
58 746 41
409 673 37
167 974 82
399 869 34
372 643 47
136 854 78
434 609 26
471 780 40
221 839 9
561 878 39
771 968 30
308 985 95
687 712 4
158 818 71
361 801 45
9 424 52
205 409 79
10 983 87
260 867 17
225 511 79
8 746 34
381 760 33
353 751 95
622 753 60
678 933 77
142 199 73
389 985 69
240 745 41
212 385 14
157 404 6
661 738 7
414 534 54
212 987 13
63 413 76
38 584 95
91 738 40
588 806 3
171 918 21
131 510 45
833 876 17
97 421 42
290 708 53
406 551 7
459 673 77
588 904 38
544 551 19
686 791 63
532 812 53
509 615 24
548 857 24
590 927 78
209 962 77
327 482 63
873 945 86
548 666 89
434 875 17
337 849 72
34 426 55
475 498 9
770 877 37
8 809 63
451 702 11
561 700 45
424 646 93
101 294 29
29 552 42
711 955 88
875 981 64
821 826 13
227 926 6
93 345 1
80 349 2
710 847 80
733 989 88
410 569 30
318 403 62
199 891 25
107 680 76
489 542 64
541 750 24
165 510 81
345 735 53
96 391 6
255 560 80
134 715 76
346 561 63
210 476 97
245 889 67
622 666 53
478 983 10
533 695 22
186 960 59
145 424 53
673 821 4
681 877 8
708 980 24
57 654 10
489 520 19
518 661 87
725 756 51
123 732 16
496 855 32
919 997 57
744 789 43
380 514 68
17 448 58
96 421 50
32 334 53
208 829 50
902 915 81
178 765 80
232 421 82
232 391 72
43 122 56
352 991 70
149 680 10
535 824 10
365 926 14
145 881 54
101 620 32
416 965 88
83 696 33
389 573 47
61 901 42
389 553 31
506 739 31
608 791 78
825 923 64
439 867 68
325 328 57
869 975 58
857 971 83
492 724 54
305 507 84
758 823 39
252 747 59
141 905 34
75 107 64
12 321 97
113 941 16
35 387 73
378 550 91
36 88 50
441 637 93
429 699 17
191 247 65
294 907 16
644 704 21
423 956 58
244 689 16
91 672 74
764 788 36
453 895 43
32 116 23
155 788 16
41 649 100
705 714 30
189 604 43
870 958 96
651 819 53
7 129 29
11 406 27
166 554 15
254 274 5
143 282 54
273 628 89
381 410 67
391 901 85
275 682 18
328 399 85
755 812 66
571 936 42
202 448 7
130 452 68
104 393 22
110 849 28
689 725 48
443 526 46
467 834 12
491 596 30
94 537 93
224 962 53
403 810 88
19 901 10
959 991 50
71 778 50
443 836 18
39 790 18
435 463 77
901 931 60
372 922 83
3 719 52
574 892 33
143 945 8
89 496 12
319 549 34
18 938 100
340 892 2
672 969 73
139 774 52
248 859 8
68 628 37
123 566 62
24 78 84
186 242 28
513 777 50
169 216 57
25 83 12
135 292 54
117 554 3
881 927 67
90 118 23
88 327 55
569 715 33
509 563 78
522 660 6
355 615 86
262 717 50
506 559 7
786 950 65
468 750 30
563 771 17
888 932 86
362 766 91
533 623 78
133 433 67
182 791 28
707 724 61
495 947 70
240 523 67
164 226 78
224 768 83
81 880 24
396 746 73
33 665 14
355 739 25
221 579 54
32 440 96
359 641 8
311 553 1
89 378 48
213 499 59
190 374 100
58 956 62
901 975 6
609 698 23
337 491 85
195 636 21
311 647 81
484 914 72
489 645 88
164 357 49
433 491 89
355 536 92
748 794 29
503 959 43
52 577 21
200 557 61
735 848 80
196 844 42
388 855 31
480 559 60
566 896 56
428 589 63
356 726 87
171 632 86
776 941 26
785 941 73
31 931 54
520 980 30
110 304 71
341 890 36
56 347 65
504 957 18
671 686 51
47 48 35
567 596 83
408 682 87
514 836 51
138 322 99
237 573 40
645 782 28
789 843 97
224 653 2
209 635 30
257 793 28
263 703 4
331 449 42
254 450 67
93 98 22
604 640 23
157 750 57
112 623 58
105 896 81
395 630 18
219 720 94
21 658 10
183 328 18
379 923 88
202 516 26
122 347 43
69 707 77
609 888 46
249 788 77
418 986 65
122 697 33
566 882 37
727 924 27
481 592 55
138 188 73
204 519 39
551 641 8
243 693 97
203 507 51
638 649 49
102 233 31
116 137 50
165 817 61
442 792 62
55 465 14
183 626 18
452 691 96
222 809 20
584 966 40
680 802 100
416 781 99
254 797 65
437 983 10
62 123 38
702 790 81
191 567 15
321 561 68
80 299 45
738 841 97
332 502 29
419 645 22
290 882 20
296 306 39
48 541 77
150 419 89
184 914 16
98 164 79
345 469 95
103 644 63
636 873 40
281 482 59
311 399 45
594 787 27
365 843 42
272 530 86
236 802 17
231 990 68
160 602 57
260 893 97
696 923 3
157 605 47
73 240 77
35 210 59
732 824 27
159 810 45
408 427 8
545 895 64
390 663 85
869 896 43
332 700 16
215 848 73
316 753 35
495 641 36
128 307 29
47 285 24
293 554 36
500 748 15
171 758 72
322 984 98
461 747 1
500 728 21
4 153 79
553 589 33
49 825 97
764 812 23
792 988 21
257 601 19
449 728 54
809 933 50
57 535 81
249 634 12
478 877 73
199 919 30
246 924 57
131 716 25
0 710 48
584 969 56
160 672 92
67 107 82
83 942 13
249 733 93
767 878 39
222 637 92
61 750 29
42 79 80
605 840 18
501 942 78
46 900 64
52 705 6
11 477 7
91 959 80
39 988 12
451 991 63
41 331 1
415 588 75
775 929 17
415 986 92
579 732 91
100 515 96
362 928 89
496 652 18
133 662 54
384 639 69
688 858 89
121 479 65
450 535 93
215 558 9
160 716 89
594 706 59
231 926 70
158 801 83
322 976 94
707 958 36
254 580 86
424 456 5
509 612 91
91 634 49
386 799 8
676 688 12
27 653 4
167 363 70
158 814 97
615 684 61
157 537 43
92 653 56
321 548 11
639 916 93
232 275 35
65 893 36
288 410 87
284 586 58
288 437 41
109 126 39
327 622 89
282 928 89
366 510 79
941 983 92
261 941 78
388 404 89
120 221 85
19 78 93
29 461 51
185 873 73
596 608 97
226 374 4
188 912 3
366 927 9
124 670 8
703 771 55
357 764 51
614 702 21
63 318 27
129 880 70
343 430 28
394 980 22
9 171 63
208 313 58
248 678 28
497 694 26
302 980 28
57 162 16
805 824 39
688 820 21
395 724 36
544 995 92
236 789 28
538 596 17
370 626 33
651 960 71
85 251 41
38 671 68
388 684 80
49 203 56
150 313 52
299 930 54
805 950 31
359 609 4
163 652 58
777 890 41
109 358 76
313 399 35
254 912 85
189 510 39
753 871 7
132 713 80
236 695 65
44 373 47
335 569 23
104 517 84
424 857 96
10 777 4
22 917 36
696 960 100
380 491 25
203 255 48
47 979 95
892 907 45
176 291 28
30 607 14
335 456 89
353 962 57
80 459 57
105 236 54
832 972 95
449 861 77
10 428 41
539 695 55
562 693 31
237 912 78
136 902 67
556 926 41
246 442 49
630 921 25
331 496 68
453 684 55
385 967 7
268 550 50
407 657 13
776 925 38
771 940 72
295 516 76
182 518 79
252 493 76
246 511 37
404 692 20
54 154 85
226 331 4
213 677 20
9 146 36
67 558 2
225 335 59
113 881 42
146 363 82
392 848 61
266 982 10
533 691 6
150 792 30
431 458 42
265 485 99
21 153 26
375 898 27
306 677 77
165 488 48
45 458 77
189 640 28
509 939 34
75 649 77
414 912 86
502 510 86
276 442 29
545 724 55
285 615 31
364 463 34
422 959 4
108 918 45
564 787 29
653 778 68
151 673 77
31 725 79
744 845 65
319 640 31
91 952 81
114 198 21
204 442 54
342 516 22
113 781 40
27 737 8
300 669 60
473 791 12
183 254 56
465 855 25
445 883 8
43 447 67
58 683 84
564 768 8
546 570 25
392 680 51
278 961 1
184 412 73
454 741 88
5 880 24
7 421 51
56 107 97
99 159 15
279 955 80
879 906 16
471 710 23
312 482 68
41 169 89
258 915 32
64 346 32
852 997 14
286 960 69
353 405 42
693 998 17
298 792 71
107 545 100
743 979 75
236 287 49
74 323 6
585 823 61
190 210 95
90 993 78
620 655 65
375 781 95
14 766 43
368 414 25
554 885 77
218 222 84
144 422 65
10 956 46
694 773 2
292 311 23
540 999 71
89 409 49
474 570 77
145 911 68
129 216 24
100 259 43
300 941 74
533 564 20
345 858 32
238 239 26
91 385 100
647 809 61
418 500 50
166 327 76
335 859 62
503 841 82
912 972 62
370 658 45
627 687 19
327 741 72
111 932 34
294 306 33
5 262 26
371 558 24
825 834 66
377 446 35
288 584 90
407 565 87
145 745 90
184 189 98
225 906 54
255 925 13
113 837 22
54 477 99
18 932 29
747 753 46
296 978 81
463 744 42
162 551 4
626 929 94
8 639 76
35 549 6
83 645 71
59 248 57
135 730 55
145 858 80
871 970 78
632 860 1
214 979 29
21 35 2
314 604 92
617 700 99
125 551 49
72 928 69
540 984 51
504 614 28
385 934 1
668 858 4
573 999 53
20 165 95
569 787 31
488 974 71
189 198 74
452 680 100
32 190 97
398 542 35
1 704 40
231 609 65
276 603 7
695 957 49
174 219 36
705 845 84
111 388 70
48 508 13
882 907 18
245 374 86
506 885 76
257 815 62
325 752 22
638 921 5
493 797 56
341 952 47
734 816 25
376 514 36
516 944 32
329 969 80
415 637 19
768 803 81
94 655 48
124 469 63
690 739 18
604 958 44
285 573 56
172 241 59
272 546 93
453 799 52
13 705 36
48 916 35
84 217 37
218 979 15
316 477 62
311 582 45
87 978 79
790 857 56
195 496 23
451 531 42
223 572 34
586 715 8
637 644 55
687 704 9
67 752 67
365 443 84
198 265 53
49 356 72
370 461 77
232 710 69
373 402 5
409 821 2
125 683 28
35 923 79
436 599 61
221 356 58
267 620 94
392 914 98
604 711 34
195 713 79
616 736 5
46 737 46
802 837 46
803 992 77
258 879 77
35 792 6
88 871 87
581 624 12
135 465 39
446 484 48
480 538 46
161 398 51
412 639 57
115 661 60
4 616 88
205 273 3
530 991 63
51 121 86
317 979 45
177 732 2
320 616 64
366 730 87
455 848 43
422 957 84
357 433 45
276 342 3
3 880 20
29 767 90
85 600 54
284 380 71
686 696 7
422 631 76
512 862 57
521 735 94
159 308 19
830 873 68
102 327 13
347 685 62
53 956 43
360 414 34
141 213 82
102 964 7
219 464 86
317 493 68
642 943 43
458 735 32
343 712 25
788 967 25
112 160 25
582 996 47
334 563 63
828 929 61
178 406 96
352 782 72
194 793 80
491 716 9
27 226 56
752 942 12
205 978 7
746 756 81
160 812 33
387 950 73
226 373 94
472 724 96
723 761 1
111 131 43
16 778 45
619 727 53
285 611 34
475 689 20
536 860 48
63 576 84
363 826 98
370 774 87
501 657 64
317 859 56
44 765 87
309 688 50
348 493 90
74 108 46
124 714 66
49 272 52
913 933 37
81 355 69
168 399 61
598 830 56
94 988 26
547 806 30
586 913 90
230 713 66
156 228 28
451 562 91
271 824 36
48 222 33
325 617 2
368 427 41
299 589 19
585 672 74
109 318 35
242 502 51
457 525 50
403 826 54
710 909 65
900 903 55
104 248 17
84 266 85
304 877 88
294 849 54
14 535 88
26 659 83
206 365 45
28 322 21
22 110 14
392 520 24
13 593 19
11 94 30
83 96 94
152 733 43
171 585 70
428 586 32
0 451 25
389 415 5
168 727 48
501 542 7
49 727 97
207 779 31
57 405 63
284 354 56
147 438 49
86 271 75
569 795 73
411 868 63
484 528 88
518 817 45
461 714 27
189 775 6
497 566 41
53 537 57
556 766 44
426 676 48
205 932 80
385 395 98
676 990 75
220 865 39
205 449 5
428 621 33
540 961 31
210 505 62
150 884 31
11 352 73
247 258 88
345 746 99
11 391 32
299 426 92
197 278 75
125 985 37
482 923 62
508 611 18
499 661 8
433 882 11
178 303 98
632 955 28
376 492 44
268 902 36
176 423 39
55 274 73
120 172 28
491 499 41
184 708 7
111 602 81
144 757 33
737 981 32
86 955 59
409 990 19
586 778 7
181 861 70
0 630 61
63 712 64
620 884 79
621 941 54
513 916 95
450 998 60
512 958 98
207 872 31
688 966 40
790 881 93
139 397 47
4 230 63
699 937 2
27 775 79
423 987 77
196 717 46
526 749 85
151 744 23
468 921 72
497 898 12
785 980 66
428 671 23
35 498 24
175 961 48
307 769 15
227 516 12
472 759 45
605 707 44
232 837 45
365 634 17
121 321 90
352 672 25
437 720 94
427 707 76
543 574 73
7 59 52
104 541 14
377 625 69
327 703 39
701 917 31
209 351 6
97 337 59
654 951 50
458 710 76
50 816 73
576 811 93
158 313 2
739 982 89
317 368 42
823 979 45
316 571 52
554 859 51
623 695 8
445 885 50
502 682 95
1 203 83
497 814 72
419 735 68
320 830 35
85 908 81
94 600 80
520 871 52
48 676 69
101 976 61
395 462 35
518 598 40
268 887 23
124 400 58
405 924 80
216 460 13
278 822 34
883 930 57
642 868 13
56 915 27
579 804 56
49 993 18
512 879 20
368 461 67
704 994 43
608 794 53
295 337 82
607 912 40
218 576 59
656 787 39
117 532 11
97 234 90
97 645 45
30 589 6
386 717 3
293 908 89
120 204 11
491 828 12
630 901 27
418 460 4
124 695 8
111 598 68
327 865 99
286 882 2
425 656 38
67 670 2
344 963 60
648 650 49
615 693 75
308 478 4
312 806 20
194 263 57
681 975 9
579 609 38
584 868 38
457 487 42
852 958 85
649 789 87
478 489 87
637 926 10
282 656 15
213 286 88
154 230 80
87 496 50
421 469 82
425 563 89
314 562 50
89 123 78
634 649 17
392 835 37
840 985 36
611 641 31
45 824 8
47 818 17
580 792 74
387 727 23
201 973 79
49 67 84
585 804 66
240 518 97
393 972 33
909 914 34
100 739 66
83 501 14
327 780 16
311 740 87
448 704 93
422 458 88
356 472 68
555 591 1
498 928 85
349 904 55
33 494 68
486 647 89
564 571 11
213 912 41
40 798 43
456 878 80
393 878 9
65 555 31
863 960 36
204 271 28
605 882 78
68 953 73
90 832 27
372 984 38
456 628 48
306 879 27
294 385 83
20 185 2
407 560 72
440 687 55
181 991 19
271 680 81
257 614 84
223 837 63
579 998 19
242 902 43
298 305 80
44 210 97
357 962 62
129 290 69
101 962 79
161 597 97
174 648 51
583 863 22
628 986 38
156 853 84
150 377 69
84 529 81
817 875 29
286 942 71
278 575 72
464 870 72
664 783 13
688 894 3
496 783 35
71 315 45
238 618 63
13 341 76
94 905 47
219 705 22
201 937 18
36 304 98
207 848 82
510 730 63
7 263 7
326 512 47
52 55 68
127 690 83
508 793 85
340 370 79
760 923 80
335 629 89
219 482 98
0 566 93
135 480 73
1 66 69
93 273 8
176 760 78
251 958 92
296 557 9
612 853 15
229 810 90
175 386 73
430 735 38
61 606 89
145 371 32
818 923 87
360 412 85
216 986 14
16 919 3
804 880 23
221 410 90
469 935 98
72 225 9
893 991 81
492 938 43
86 809 49
125 979 16
0 810 75
320 575 32
80 954 19
277 835 25
386 631 39
57 545 82
62 489 15
937 977 42
503 560 91
55 409 52
796 824 67
43 245 86
665 947 41
787 892 61
652 661 42
324 763 90
499 859 85
334 825 53
177 270 85
226 802 92
22 630 58
547 732 74
648 984 72
98 897 79
826 856 58
454 719 89
127 648 35
370 573 69
156 710 57
520 646 100
251 771 48
580 634 90
357 396 33
61 751 47
652 950 70
501 517 79
7 472 36
77 492 7
335 717 44
8 149 2
339 724 17
785 829 95
672 875 43
92 958 21
717 738 37
1 688 64
631 801 69
200 517 66
766 903 11
63 199 21
222 835 59
336 804 19
561 581 3
144 298 19
222 870 39
771 873 8
598 996 64
623 689 53
554 803 21
226 265 33
495 977 25
146 705 64
234 808 39
340 440 27
285 358 99
356 368 100
638 773 13
188 977 84
503 989 12
290 666 13
109 970 12
157 451 33
129 741 86
698 982 99
28 885 51
181 900 58
224 625 14
152 418 79
412 954 29
538 805 60
275 790 66
586 708 87
794 845 90
192 954 71
148 205 9
98 422 61
99 433 71
77 328 23
861 900 66
844 923 3
371 728 78
689 770 9
573 899 23
72 500 62
520 731 47
373 441 45
148 493 87
258 717 18
556 797 13
4 51 96
489 726 87
158 242 79
414 446 32
428 495 9
546 612 57
298 662 65
347 825 57
481 873 27
92 931 62
230 569 30
423 454 38
98 406 42
585 959 71
479 626 16
90 721 16
383 624 54
958 977 63
75 463 38
136 703 16
279 391 54
267 635 78
65 648 31
916 981 87
192 509 65
66 212 72
839 896 25
330 779 88
10 813 94
183 599 69
678 725 16
154 962 87
218 911 16
191 241 17
447 518 92
865 985 23
278 965 24
448 804 56
423 531 91
615 805 29
3 568 62
597 789 87
393 418 49
172 197 70
291 645 84
367 773 68
152 881 66
192 675 11
301 828 53
139 581 53
175 428 18
56 667 52
478 744 87
873 886 1
243 771 22
73 862 82
336 812 9
40 345 6
275 924 46
221 854 75
86 195 17
328 619 46
145 399 45
704 831 75
182 268 79
181 421 3
51 638 82
349 968 82
460 824 13
56 408 98
386 413 13
167 894 84
85 933 6
277 545 43
219 950 88
892 894 18
750 875 85
28 200 90
237 250 33
191 985 59
703 752 17
354 437 2
15 335 15
341 635 96
728 991 98
297 885 80
195 779 65
252 962 73
526 823 97
748 893 69
151 448 34
670 931 30
386 827 34
496 764 66
863 970 59
584 685 83
262 359 49
226 950 22
116 565 11
574 589 93
321 796 2
533 912 87
329 749 50
371 533 42
400 827 76
277 806 21
495 500 96
58 296 39
119 395 33
218 925 49
510 922 22
468 552 24
389 914 34
102 637 91
140 676 20
70 229 47
155 285 59
236 362 19
646 893 92
111 165 80
83 308 40
258 306 19
826 961 8
587 714 72
763 844 32
698 968 67
237 485 55
10 295 23
657 862 8
264 330 88
137 798 73
844 925 9
133 796 66
449 918 25
79 863 11
414 820 80
26 164 33
624 827 77
363 475 87
578 702 37
40 906 5
41 896 89
182 646 56
748 985 46
18 848 80
393 500 71
501 576 91
102 356 30
126 670 23
94 815 26
52 423 95
273 467 24
339 788 63
284 388 30
86 348 67
415 806 72
160 736 36
259 574 17
209 505 1
207 634 89
99 926 14
261 871 20
321 547 51
444 676 100
40 166 21
191 410 21
698 775 76
582 837 13
675 991 41
232 422 68
637 697 34
276 638 97
703 918 54
274 597 69
751 843 88
90 484 72
654 774 2
324 525 45
836 984 21
445 455 9
38 321 72
194 443 16
275 740 46
160 971 43
350 395 51
50 80 87
11 618 69
169 625 51
397 778 48
340 808 88
19 290 39
433 595 59
708 909 34
292 862 90
297 589 89
72 402 55
63 271 76
314 894 40
18 466 59
11 234 34
67 994 61
509 910 5
667 746 98
31 763 63
233 817 32
244 675 13
373 593 57
495 954 82
149 957 54
109 889 27
117 586 19
339 579 95
94 665 73
390 835 53
388 714 72
120 474 6
467 648 43
517 543 14
503 701 36
240 752 22
279 883 18
566 867 11
296 674 2
450 816 80
145 345 3
41 166 72
139 967 27
484 652 34
389 626 32
277 524 34
725 921 19
865 918 59
313 922 26
727 899 52
434 927 76
38 743 1
428 885 37
268 589 65
317 590 7
3 711 8
247 632 41
368 580 99
422 986 100
272 846 73
523 784 36
83 524 89
357 866 68
419 592 46
144 148 12
926 953 99
202 699 78
209 256 16
438 583 19
330 929 21
373 383 98
111 116 10
325 773 47
213 795 94
252 521 48
330 640 40
14 778 57
981 999 48
404 941 32
79 726 60
396 913 84
424 488 14
551 554 38
210 798 44
42 198 44
576 681 41
269 857 55
566 908 38
363 709 22
302 795 34
383 972 63
284 999 11
18 701 97
260 906 15
773 963 80
486 899 40
196 564 99
54 183 18
747 842 18
248 595 94
227 848 2
666 849 47
344 989 27
71 370 97
120 444 24
270 634 77
26 576 48
599 762 79
158 228 12
73 278 56
639 803 41
463 661 20
268 991 61
323 349 6
92 390 59
384 402 63
647 926 10
115 443 86
46 391 30
702 748 80
747 831 48
277 665 99
215 654 87
210 278 30
660 901 26
736 860 52
197 762 100
696 914 7
41 943 11
526 841 75
184 185 78
2 429 55
595 701 97
130 249 50
105 396 11
312 713 50
409 451 88
130 346 14
114 350 12
628 770 78
384 414 44
320 342 27
330 814 11
34 642 89
452 961 70
526 560 54
168 976 9
249 619 82
298 908 62
372 522 42
118 196 68
278 718 4
461 903 52
51 834 73
128 455 81
407 931 11
27 412 24
130 544 50
418 604 30
258 918 35
402 974 97
833 954 71
157 198 23
72 882 100
589 644 51
645 775 94
852 879 4
37 686 26
299 653 62
203 941 72
44 397 3
710 913 79
595 652 41
94 893 15
419 713 69
254 596 9
275 660 97
161 627 36
164 598 2
9 541 84
82 211 4
793 888 34
357 737 98
214 937 76
197 683 98
851 947 88
267 686 34
245 556 67
208 925 92
8 214 85
208 868 10
43 707 81
575 985 44
539 623 10
374 903 74
319 639 1
316 513 33
229 484 43
648 929 95
101 955 16
798 812 3
23 401 40
253 323 24
155 434 20
572 797 82
720 857 73
49 283 91
141 868 63
176 502 16
508 699 58
61 192 81
444 682 32
672 717 66
70 450 43
237 349 92
17 387 19
138 297 22
557 750 60
201 515 4
57 492 2
143 417 84
175 596 38
451 693 48
580 882 67
794 814 67
275 525 82
4 570 65
758 988 59
680 682 89
503 573 70
250 932 18
546 636 23
109 415 37
453 846 32
481 617 33
11 872 77
466 719 53
642 928 96
75 846 71
163 189 57
511 812 45
200 865 93
547 927 5
681 902 43
154 743 68
336 558 13
470 505 88
782 972 7
221 482 67
648 912 64
106 350 67
187 645 62
465 967 58
607 894 80
35 78 37
601 956 98
243 758 62
215 238 72
21 284 99
548 949 72
195 326 77
66 151 8
41 444 83
56 821 23
23 161 12
465 920 62
55 345 64
228 959 36
337 969 72
707 994 86
650 962 50
454 780 65
618 797 55
91 242 8
446 750 31
38 678 96
429 864 38
872 907 27
288 693 16
61 368 61
616 714 35
61 105 56
457 730 10
303 900 1
520 704 48
110 833 22
201 316 66
82 701 75
896 969 42
155 993 61
1 420 49
758 786 94
311 827 53
73 552 79
730 865 32
306 374 3
53 765 90
252 364 50
776 919 34
295 501 3
151 154 62
638 840 99
725 856 79
287 600 36
101 149 1
147 893 3
262 443 6
95 217 38
267 323 63
106 296 32
513 604 52
767 772 86
559 852 37
569 594 56
138 692 69
444 870 70
291 974 45
204 458 81
425 643 5
718 966 29
36 869 37
243 454 6
400 914 12
158 671 44
207 756 4
166 595 70
161 853 90
17 865 61
440 921 11
60 148 72
382 604 52
201 526 19
518 782 12
75 94 17
497 883 16
735 838 64
17 415 44
243 545 92
48 905 71
213 813 27
95 474 75
540 678 55
289 665 5
372 954 41
232 841 92
706 812 17
37 681 29
31 219 5
483 553 33
259 311 58
468 963 43
406 838 89
300 590 51
233 610 78
588 775 31
637 900 83
498 731 20
487 500 54
411 573 86
132 532 46
436 698 80
50 745 87
30 551 85
435 769 42
59 979 95
261 317 5
635 751 38
231 867 60
506 552 36
239 862 12
87 134 57
241 742 83
66 834 75
92 371 20
168 263 23
469 532 54
503 871 49
13 427 25
112 594 27
531 597 51
360 415 55
188 883 96
83 415 84
397 591 55
346 709 33
174 467 47
722 934 18
229 654 14
380 832 91
258 859 5
862 996 23
32 73 42
176 598 31
501 552 5
259 461 80
368 705 42
210 403 65
39 602 63
36 667 25
915 922 76
598 779 25
356 817 56
148 261 12
434 524 32
87 514 56
232 504 64
34 938 16
491 931 26
345 816 24
950 962 72
406 479 29
52 68 19
97 566 41
624 849 55
305 701 13
930 967 71
943 991 41
552 826 23
392 532 24
17 452 33
101 177 28
178 403 69
123 726 99
114 961 19
725 968 66
5 979 26
435 679 85
253 600 28
221 836 61
246 770 53
156 424 39
708 823 21
134 863 36
24 333 33
622 735 100
852 961 92
10 527 85
242 829 18
227 431 88
121 375 71
461 864 20
272 658 85
558 863 1
418 457 70
105 206 70
240 975 83
681 718 91
624 782 80
50 282 28
200 345 57
218 853 18
263 994 9
112 529 48
332 726 46
473 764 3
692 908 32
480 914 37
234 986 16
4 441 17
669 879 86
500 992 1
755 862 32
910 955 81
1 453 58
179 551 79
886 965 40
476 616 29
268 629 91
285 387 62
191 216 62
906 920 28
714 955 66
316 678 3
82 420 80
26 899 34
39 866 93
679 773 55
843 931 76
594 852 100
468 733 43
574 785 67
99 296 84
589 865 86
381 703 72
857 892 98
271 490 26
727 815 60
154 277 71
214 637 29
599 877 39
231 352 36
68 676 65
22 814 34
606 903 56
829 968 39
400 891 89
527 985 13
503 696 52
747 893 55
510 629 18
292 856 38
424 974 43
84 418 81
679 883 52
129 261 95
588 617 52
122 249 20
404 985 35
48 927 72
624 757 42
188 848 34
207 312 6
377 439 22
108 861 11
86 790 34
701 881 54
432 654 2
244 603 4
800 917 20
133 592 75
62 970 78
291 526 8
358 732 61
318 457 20
155 949 68
396 570 68
112 962 79
477 875 15
521 808 46
764 894 74
515 529 30
15 931 87
540 805 83
326 516 13
254 598 20
330 349 80
413 721 20
447 974 20
10 789 15
161 215 94
161 569 51
173 251 45
429 671 62
656 958 77
548 968 40
21 529 84
637 664 64
881 886 85
96 98 53
780 932 43
174 247 11
788 840 10
175 996 40
139 827 7
178 783 15
69 323 88
64 385 79
635 927 62
589 724 90
37 849 6
149 975 94
277 573 97
562 941 59
170 947 93
547 611 75
539 667 22
271 607 4
450 841 31
377 435 29
9 453 60
48 610 1
348 623 42
298 870 97
77 550 29
432 523 43
239 664 5
144 252 17
509 888 80
437 928 36
476 823 10
62 495 67
653 786 26
