1000 50034
702 756 15
601 764 58
314 860 43
734 755 49
266 683 4
454 545 72
10 278 22
104 251 91
140 560 89
667 975 70
449 472 82
474 610 17
89 770 33
137 840 97
658 677 52
648 858 53
185 654 44
841 889 31
732 998 8
499 995 87
381 449 38
227 462 60
97 844 73
442 824 92
33 961 8
638 858 10
64 401 62
564 946 57
405 715 7
427 786 27
391 554 58
597 920 96
527 729 96
75 694 77
522 779 31
513 653 76
369 411 19
203 343 91
566 571 34
138 949 58
494 650 89
243 692 40
220 508 16
366 387 17
207 326 21
93 310 4
62 682 17
82 188 31
557 885 97
176 414 74
271 298 59
309 963 52
375 861 21
665 698 30
12 923 89
310 884 42
420 789 61
418 989 19
554 916 75
149 872 8
337 988 47
214 940 54
779 830 83
1 821 56
570 722 57
5 459 42
518 861 55
164 848 65
270 796 80
74 867 68
105 788 60
6 807 83
80 900 27
426 947 21
123 268 93
425 577 94
124 802 6
155 363 55
436 546 25
144 709 4
51 730 23
22 760 34
185 536 60
330 633 85
836 871 38
186 566 48
301 803 50
238 743 1
270 836 56
329 927 93
101 751 31
687 839 9
333 964 60
420 860 94
324 338 4
59 650 94
134 560 3
317 849 84
68 784 64
123 580 1
203 310 60
147 546 50
853 905 16
122 426 17
663 939 54
210 964 22
197 868 20
90 476 26
152 638 44
178 660 55
609 883 75
33 879 97
319 492 78
922 931 45
37 810 63
648 829 53
223 590 100
485 850 10
564 915 63
298 743 83
510 715 51
144 181 94
339 750 51
355 398 92
114 155 93
554 903 29
568 940 59
154 436 83
268 874 13
887 964 19
28 499 14
790 856 24
354 775 44
100 302 93
424 803 79
96 213 85
518 577 36
49 527 77
784 970 80
614 900 72
521 874 46
824 960 97
91 116 49
12 329 94
741 869 64
374 556 36
676 952 80
37 225 93
159 919 24
294 515 18
612 997 30
56 309 23
170 672 47
296 964 4
125 877 35
422 857 68
192 593 21
102 623 28
873 924 33
22 800 83
71 737 61
241 338 96
152 270 16
660 727 24
152 522 82
212 326 66
344 675 70
214 288 43
222 947 49
419 548 53
244 364 26
592 611 69
925 934 64
307 946 87
381 792 26
704 708 57
139 746 100
297 466 85
615 787 3
497 579 74
278 565 43
182 278 90
116 544 45
128 891 17
223 845 66
179 444 98
73 553 31
34 406 29
188 527 66
125 145 9
116 684 16
60 942 87
156 410 13
215 871 94
461 485 1
319 696 86
806 822 16
839 842 80
238 544 68
490 986 91
285 427 34
469 514 91
285 458 3
256 504 79
81 861 91
185 887 95
289 462 49
268 380 64
237 949 16
307 805 18
125 949 41
243 791 79
323 460 98
281 288 79
185 642 46
83 678 10
283 672 58
437 806 36
427 780 13
87 366 11
444 961 90
436 453 87
484 588 6
133 251 75
341 457 16
305 600 92
267 560 38
19 89 90
395 781 17
541 985 36
794 917 69
356 784 15
396 770 49
222 896 8
246 270 3
544 724 12
204 877 20
307 892 47
222 237 52
894 998 81
626 949 8
532 909 32
492 601 29
204 308 60
103 976 55
371 885 62
3 678 56
112 129 74
280 732 12
286 456 69
23 122 15
747 894 35
487 986 3
73 736 97
20 877 94
220 683 81
362 983 58
560 943 19
246 909 23
93 606 25
393 481 92
156 216 47
86 989 60
340 646 63
261 910 70
32 346 16
213 446 43
292 732 29
278 281 27
462 802 32
636 851 56
332 491 85
394 861 95
53 304 12
6 481 57
476 585 57
463 467 21
246 886 14
263 708 82
561 971 50
163 218 65
90 955 37
598 871 89
32 234 54
237 964 15
803 904 47
726 882 90
521 641 61
449 559 78
20 78 63
271 738 67
336 855 25
382 620 62
79 606 40
651 800 43
162 565 48
570 572 75
54 561 63
114 284 84
492 747 37
131 778 62
285 869 37
118 958 68
452 875 78
245 969 66
553 839 33
581 732 94
360 915 88
494 538 96
320 484 2
235 930 2
124 810 77
166 778 94
485 512 68
22 199 61
228 817 34
67 960 1
38 993 43
57 507 90
48 397 91
347 445 46
810 836 9
76 199 36
147 459 52
494 889 97
309 802 90
407 706 12
72 218 25
151 590 84
559 988 43
227 346 34
343 469 44
92 467 41
57 306 77
98 216 53
111 644 79
223 660 28
302 766 13
204 791 51
844 947 80
489 729 51
313 775 45
77 225 41
389 438 80
169 212 14
593 785 7
475 901 39
317 421 11
238 648 92
95 351 36
356 541 96
629 921 60
843 932 65
660 939 84
108 435 37
224 725 98
230 447 4
23 103 2
700 733 16
634 838 86
38 155 9
130 859 52
415 577 84
394 883 87
7 145 87
59 351 54
165 553 17
267 636 2
250 971 67
280 915 95
139 146 12
212 538 63
12 723 78
467 954 82
201 941 78
271 766 72
482 832 73
530 564 29
94 227 37
310 575 68
355 863 77
213 327 44
212 601 86
70 761 5
256 787 97
72 513 81
596 774 31
124 543 98
946 965 23
38 411 25
140 583 32
93 852 93
936 982 22
384 682 91
85 722 49
244 971 49
451 598 47
78 543 12
272 594 81
224 486 13
632 818 28
597 991 47
120 481 57
411 952 58
191 247 23
651 901 33
83 691 26
381 487 77
121 522 62
687 841 75
217 362 16
275 748 90
211 671 8
46 471 32
489 546 2
571 767 72
432 876 64
381 497 9
476 972 68
696 711 65
391 879 98
160 747 89
159 427 72
419 557 83
326 490 60
427 940 74
10 610 94
178 494 72
425 732 85
382 971 14
41 692 91
291 328 22
25 286 28
269 692 61
396 539 62
428 909 9
512 576 80
162 500 80
380 515 27
137 279 79
718 769 42
403 803 6
370 724 23
42 403 81
47 137 35
319 843 27
108 962 70
545 779 27
464 626 100
202 444 33
338 918 75
256 263 42
144 445 4
282 288 6
38 817 18
938 960 84
123 512 78
423 649 32
194 809 93
362 392 43
199 226 63
575 699 90
563 696 20
136 521 39
376 659 3
28 247 1
90 809 68
52 765 4
562 879 4
330 367 9
813 820 25
198 682 60
175 567 56
170 254 99
2 634 79
59 833 61
533 688 23
340 457 8
123 262 17
115 821 49
105 392 75
379 953 36
541 960 51
73 326 73
410 750 96
63 708 56
830 872 92
170 989 9
92 495 42
225 793 14
371 654 66
25 678 47
135 514 69
226 630 59
175 702 62
211 651 76
219 884 13
179 886 44
197 325 11
190 472 54
414 934 43
242 324 85
601 999 22
511 686 25
294 894 11
147 686 4
15 47 50
631 799 61
598 810 27
302 712 56
536 861 87
476 839 54
106 251 9
683 936 98
405 703 48
239 698 26
145 367 50
606 611 40
76 518 79
429 795 65
450 577 16
694 712 63
429 661 28
364 688 20
624 715 92
492 972 46
200 769 47
105 759 57
337 347 81
904 965 65
615 738 98
150 346 24
596 611 58
173 717 89
228 563 15
405 660 18
258 744 63
370 762 13
211 503 98
43 170 14
367 712 96
209 787 38
282 870 91
2 741 78
155 858 39
181 878 34
558 693 49
97 738 67
523 529 91
680 976 63
157 559 43
359 451 22
149 954 70
48 977 98
291 695 12
97 805 20
145 853 85
81 681 16
687 923 36
859 972 64
28 311 51
404 409 52
592 675 8
179 727 5
935 963 34
114 150 92
38 441 38
540 783 78
260 739 2
216 808 42
46 998 76
519 776 61
139 890 98
256 957 57
249 691 17
450 696 63
335 684 19
517 590 51
215 325 60
789 964 48
342 863 16
791 930 6
259 732 83
310 958 6
50 904 79
6 607 36
74 591 18
16 386 26
194 316 65
186 991 14
82 232 20
511 655 44
223 771 56
463 476 80
155 213 95
280 638 77
725 822 57
46 574 15
643 829 24
699 762 21
169 965 54
363 846 36
247 696 95
448 596 75
81 636 82
607 779 21
149 224 34
104 189 36
110 230 58
292 999 45
873 988 67
626 799 69
5 139 57
371 621 94
506 580 61
50 113 2
271 715 13
784 861 97
431 789 38
368 453 76
156 868 70
270 520 29
215 546 18
69 593 1
246 631 38
686 917 52
82 219 57
142 347 63
88 755 46
60 769 36
229 450 38
363 382 23
606 664 18
188 709 100
819 825 3
56 790 64
67 538 23
449 973 8
364 776 66
575 711 35
103 520 27
192 511 25
373 889 45
327 343 79
162 292 56
505 549 97
282 906 65
687 921 37
202 310 33
315 750 14
528 682 41
77 620 64
312 809 17
445 595 38
55 681 58
696 805 42
588 632 18
77 130 80
915 951 32
394 822 9
16 542 75
444 580 4
87 639 72
66 444 15
278 773 70
442 481 81
166 718 10
70 657 19
590 836 45
48 353 51
116 513 78
320 875 86
439 862 16
222 517 91
536 969 31
36 48 55
334 539 86
319 387 38
41 992 49
526 773 98
210 567 7
551 577 52
136 909 53
193 562 62
22 397 16
196 686 86
295 886 9
447 710 6
533 670 47
918 994 99
457 636 10
54 965 53
181 661 95
159 272 5
200 401 74
256 852 95
317 593 61
502 920 77
404 639 8
91 813 75
364 875 50
173 372 90
407 558 62
220 875 11
623 765 10
256 971 17
189 260 93
431 629 84
560 738 82
352 414 85
243 457 9
87 838 72
748 974 49
24 979 82
498 914 38
11 218 70
844 971 60
435 990 14
338 622 86
708 999 71
89 881 56
292 870 81
0 176 26
830 925 23
268 665 11
699 955 70
383 722 71
191 441 48
105 982 31
252 654 13
240 481 57
275 710 26
865 993 48
279 510 6
217 533 2
11 976 34
93 279 85
146 444 97
476 602 20
73 100 56
41 864 11
481 746 14
468 705 85
503 984 90
235 951 88
242 711 100
378 484 6
587 806 70
220 680 15
279 779 89
220 249 4
264 381 60
80 313 37
55 579 21
394 986 43
291 403 79
80 812 95
766 947 18
461 873 78
916 978 75
174 907 88
682 704 78
324 416 14
264 330 100
530 664 73
171 180 88
102 292 61
314 664 7
79 202 13
849 945 81
67 556 5
451 714 51
452 927 86
312 342 88
102 394 11
306 857 40
58 598 25
159 325 43
155 623 50
169 336 78
50 366 41
129 268 46
81 627 2
773 780 88
308 425 69
256 405 33
636 807 78
112 409 89
27 320 34
268 793 65
16 39 29
284 319 23
95 458 89
674 891 70
256 288 6
822 919 78
91 855 40
833 896 40
368 695 64
585 798 3
134 717 61
228 687 59
286 628 42
628 946 22
327 472 32
430 545 83
342 765 35
18 571 18
773 903 22
103 761 50
520 915 52
605 934 69
383 644 22
572 905 17
444 709 70
703 992 53
713 882 49
434 812 17
96 256 56
28 847 60
705 924 65
608 700 42
478 942 85
479 888 3
417 607 98
323 831 38
27 72 89
108 726 68
410 890 72
365 743 24
543 747 65
20 526 62
578 751 67
56 339 80
475 770 76
49 549 58
163 238 94
195 375 64
97 662 71
567 931 61
878 922 11
327 897 29
548 694 57
97 288 56
447 883 7
36 368 5
276 955 15
91 826 62
353 803 16
146 862 80
142 435 7
28 182 72
120 945 54
335 915 3
103 840 38
40 497 16
544 729 91
1 732 38
545 933 18
273 467 8
501 683 14
161 241 72
656 807 79
88 314 63
214 344 74
176 865 68
469 828 78
811 901 84
451 899 92
99 151 82
371 434 39
365 563 60
31 569 63
52 113 42
71 494 35
176 407 6
147 947 83
475 860 100
291 450 48
563 678 7
286 386 50
952 995 3
31 693 15
466 502 81
402 505 15
298 330 15
337 622 26
86 944 21
585 982 25
265 549 36
40 797 76
645 895 48
504 701 43
229 265 66
558 620 99
349 385 29
127 169 68
517 714 49
188 508 79
90 505 13
108 509 71
37 718 52
575 656 67
56 172 72
232 917 69
524 652 33
473 963 14
638 666 56
151 409 1
305 954 80
650 774 14
24 527 68
107 711 56
109 481 1
182 307 73
854 935 51
29 701 56
257 732 96
585 770 12
291 529 10
196 484 47
175 578 32
213 863 52
17 745 62
45 869 10
470 727 13
364 370 31
606 773 65
541 758 26
307 335 18
32 646 14
172 892 24
224 322 22
144 566 29
320 980 33
207 307 1
515 567 34
3 53 89
175 562 84
130 965 42
662 790 50
759 958 35
194 870 97
267 968 44
219 511 73
343 626 31
550 861 88
48 929 32
417 778 58
547 719 95
33 933 60
308 783 62
99 932 75
322 787 80
124 164 86
666 862 44
488 635 42
80 96 72
123 925 8
178 373 58
672 868 61
234 826 19
149 620 20
105 218 87
725 747 16
386 829 31
545 974 25
198 333 93
432 536 87
505 782 43
466 814 98
388 635 29
702 823 2
180 249 90
44 331 64
662 697 8
22 572 30
144 490 87
535 692 5
36 380 86
161 890 18
770 870 49
408 765 17
879 906 1
210 772 16
144 702 25
418 761 19
407 503 1
40 86 70
9 493 45
88 699 95
215 943 69
941 979 1
404 580 59
119 762 70
262 603 71
89 395 28
292 402 21
274 836 7
527 930 72
238 719 74
92 643 68
63 801 91
61 194 18
412 919 6
218 846 77
853 952 60
262 686 41
612 885 25
319 936 35
767 792 100
130 911 17
204 880 45
554 964 89
280 779 25
637 735 51
294 406 17
565 887 50
385 749 24
436 651 60
760 809 39
715 962 94
688 716 15
262 933 22
365 749 51
551 615 83
40 436 73
474 749 38
347 609 59
445 552 61
912 918 48
249 957 47
2 492 94
212 489 38
55 899 89
388 963 41
445 480 77
727 758 98
394 401 36
566 634 1
49 677 58
585 833 36
296 692 40
195 860 45
59 928 2
679 765 70
81 975 32
771 900 72
151 208 30
3 550 64
579 822 48
242 613 87
721 817 43
462 471 88
43 422 56
509 834 94
25 816 99
123 425 18
891 953 66
65 414 79
110 867 90
94 247 54
318 704 37
10 686 50
314 423 34
309 981 89
461 551 29
161 805 96
345 778 9
59 672 64
259 663 28
375 413 82
16 109 68
8 886 67
34 684 19
384 442 47
54 178 42
295 583 8
306 993 18
57 376 37
13 586 30
504 538 5
392 971 83
476 520 19
473 502 16
656 706 79
665 930 94
13 262 88
666 678 89
168 858 32
376 907 39
612 944 71
566 616 68
453 560 82
512 635 27
846 955 60
51 904 20
331 653 26
56 866 83
191 896 38
264 696 89
324 987 20
411 465 34
535 580 76
40 372 100
322 902 83
223 510 42
192 837 87
97 700 48
385 781 39
946 983 78
882 964 57
597 851 45
75 481 45
510 838 22
157 588 68
118 852 42
31 901 52
219 779 32
717 965 91
51 914 12
434 658 95
348 968 41
446 653 15
288 328 24
211 814 64
495 808 89
129 917 69
710 757 91
694 833 61
563 731 88
26 575 93
639 776 58
223 263 5
561 920 73
543 679 68
142 626 43
453 533 73
389 690 95
943 985 79
309 973 73
777 895 98
99 337 28
593 655 92
340 407 15
71 896 46
615 754 75
752 762 14
368 931 22
320 526 6
343 780 73
861 976 73
816 902 50
144 366 2
183 887 85
632 896 39
173 692 40
594 787 21
604 678 4
277 540 84
4 272 42
88 893 76
67 165 31
693 932 73
432 755 54
427 512 64
445 943 53
614 701 87
528 555 8
535 950 30
30 513 15
364 459 100
530 944 68
721 939 37
387 429 1
302 480 80
8 371 16
531 930 59
579 686 96
380 831 15
597 818 72
783 945 58
162 758 67
210 755 31
616 895 60
397 962 3
70 128 15
316 885 15
653 904 87
324 342 20
302 733 24
605 947 100
40 913 25
97 944 77
124 584 1
478 842 8
669 981 29
659 874 68
824 833 29
483 960 54
321 432 63
28 170 97
563 712 44
7 643 87
236 260 63
317 320 81
700 971 35
26 207 75
502 701 25
259 433 39
595 617 98
929 990 57
64 626 10
910 940 56
333 541 24
88 962 47
128 476 65
329 721 31
562 670 48
361 424 97
142 646 34
552 596 92
58 215 38
140 926 38
419 560 38
516 674 73
175 299 73
384 899 3
35 778 13
297 489 11
531 691 83
125 707 23
111 671 66
697 755 83
75 248 33
402 761 18
36 627 68
435 579 40
230 350 76
260 506 31
73 831 24
18 247 29
550 779 25
0 780 40
269 698 81
473 885 42
222 875 1
256 847 90
127 411 81
302 799 68
495 885 26
498 854 62
784 935 67
290 306 92
40 606 13
4 192 54
417 469 24
655 679 35
256 915 100
940 947 2
207 385 78
224 727 54
16 903 71
174 306 78
198 501 7
273 654 99
270 912 12
708 983 43
644 776 37
570 864 57
534 904 76
279 819 78
226 635 37
635 924 19
449 730 34
471 903 45
111 859 95
530 736 91
10 107 64
96 220 42
17 211 87
210 740 44
91 397 92
106 728 66
0 392 51
41 264 18
95 677 30
523 780 40
175 767 61
119 668 76
453 674 22
112 200 79
13 360 18
136 690 82
267 900 32
512 705 49
439 669 64
366 392 63
138 354 46
350 838 71
308 980 76
10 402 87
388 834 34
499 665 36
526 962 5
5 26 66
12 98 24
288 332 98
449 875 91
627 773 98
536 695 18
136 969 44
475 598 22
916 947 56
156 802 43
514 753 35
382 397 57
482 804 89
22 814 34
267 621 62
70 592 12
651 672 10
789 858 34
75 422 69
320 341 6
294 926 65
434 562 71
280 636 52
720 970 84
205 230 26
473 611 15
297 738 79
445 931 3
605 806 61
18 636 97
237 428 89
896 934 25
372 392 71
436 858 34
827 850 93
150 772 32
0 350 71
931 935 38
825 904 28
106 290 10
181 347 24
865 886 7
87 504 67
159 913 47
500 697 47
519 912 64
181 827 71
701 759 97
156 890 62
94 245 41
207 648 89
403 613 93
242 611 48
106 408 1
595 764 64
312 796 4
790 916 57
147 234 62
292 487 46
310 839 43
394 829 15
679 807 44
157 349 2
777 911 3
530 712 46
620 856 32
84 357 82
438 474 100
611 681 90
265 631 1
162 702 48
48 459 16
288 865 11
688 925 78
119 796 36
597 677 68
727 973 74
847 877 63
187 406 41
48 177 79
877 881 84
146 734 47
386 850 14
526 720 11
0 330 53
34 864 40
9 625 95
81 616 62
79 900 88
470 628 64
571 871 46
104 926 6
102 594 65
492 780 87
318 632 80
83 671 56
660 918 49
76 892 21
125 569 87
270 927 81
480 805 76
224 646 11
497 521 87
755 780 52
313 963 49
72 668 36
459 537 99
101 180 55
74 790 19
501 903 26
156 297 45
279 916 92
415 672 80
141 380 24
65 79 87
152 576 92
446 751 86
374 849 70
133 643 55
400 794 65
1 416 98
456 622 18
485 517 79
478 522 9
224 655 71
826 894 55
461 525 46
41 77 37
479 981 23
399 728 85
135 146 7
264 664 46
337 937 94
115 963 86
81 579 65
58 817 13
280 512 31
825 873 83
213 560 40
394 831 97
375 746 9
147 173 80
712 768 83
801 847 79
23 693 52
84 416 75
602 873 22
617 905 47
449 687 7
65 983 55
541 620 78
869 990 52
551 702 86
310 622 79
334 521 52
279 988 90
68 499 84
223 916 82
525 690 59
786 976 78
454 905 37
129 220 7
52 132 39
343 903 6
546 942 32
40 792 63
223 514 51
216 943 21
671 711 21
211 709 24
401 722 64
79 483 58
180 684 39
267 790 15
142 986 87
886 978 8
352 848 65
7 306 52
114 485 18
73 870 92
324 685 88
370 946 59
216 336 25
92 732 55
403 686 70
50 633 98
815 869 87
592 982 5
85 998 8
508 559 83
448 735 97
447 877 46
390 502 94
331 379 12
298 614 86
361 501 88
169 622 84
113 115 25
20 93 1
148 150 67
437 768 74
37 164 59
278 666 27
161 869 29
157 432 16
195 620 23
237 563 38
20 249 13
162 538 34
187 712 76
848 867 6
252 842 92
169 814 60
678 713 62
722 864 40
341 890 17
945 994 99
304 479 59
315 354 95
425 706 59
386 532 38
124 625 4
415 909 28
112 704 3
122 222 37
183 997 30
516 602 18
59 989 37
85 503 80
158 386 40
807 930 39
55 367 29
815 848 39
600 695 27
225 445 77
241 512 92
477 631 56
252 932 66
143 461 33
63 700 91
114 878 45
831 997 88
24 687 18
153 449 89
458 485 90
81 963 16
279 695 49
422 474 82
83 851 55
460 916 69
222 752 30
645 918 50
244 705 45
197 726 53
816 912 22
302 518 85
95 526 12
311 666 30
400 597 37
19 694 33
393 431 86
526 676 38
216 272 94
246 393 13
410 717 58
25 592 76
174 827 63
124 521 50
670 781 93
96 343 14
129 450 20
37 569 97
297 971 76
804 981 38
376 687 27
283 798 50
326 371 22
122 857 46
743 968 49
342 976 63
243 718 22
344 513 7
357 821 100
499 604 2
452 677 42
9 841 76
811 978 43
233 609 46
64 682 2
187 931 71
407 631 95
834 883 30
618 764 65
299 363 92
99 987 79
374 677 64
9 551 79
444 856 38
241 849 70
741 782 45
460 777 58
242 712 5
554 861 44
250 384 20
108 680 12
652 698 57
566 588 93
576 758 1
107 117 70
361 689 54
625 843 18
167 657 15
405 410 64
216 937 90
149 767 67
600 735 36
589 967 98
123 356 73
10 651 71
429 626 76
62 498 88
29 653 66
341 757 41
756 876 99
406 407 52
435 859 18
276 727 40
740 847 15
153 334 82
211 306 15
815 993 38
301 602 30
415 537 4
649 789 43
60 713 18
329 958 74
306 585 88
49 474 99
174 724 100
674 742 63
132 601 48
493 703 27
370 997 53
250 346 26
127 298 11
8 447 8
178 534 53
139 315 100
585 728 24
98 186 96
340 429 98
440 937 35
494 967 25
149 195 98
244 753 63
152 577 36
456 700 44
189 656 85
123 796 11
297 730 63
389 619 84
3 651 36
493 886 16
85 404 16
9 599 42
777 960 99
414 931 1
96 498 90
541 827 79
95 746 4
366 544 100
580 749 74
463 532 64
145 679 34
272 531 50
293 427 34
235 499 31
682 755 80
289 640 21
150 622 67
78 161 86
579 722 11
548 728 25
41 124 21
103 735 1
21 584 15
485 892 32
719 959 9
673 977 22
260 457 84
273 553 11
397 567 63
213 398 31
90 402 10
230 329 24
655 776 38
619 876 35
5 193 93
130 395 32
208 847 35
235 470 19
19 734 95
10 596 65
39 500 15
1 155 68
119 365 70
473 586 3
250 842 66
149 352 48
21 101 26
94 680 9
315 663 97
22 945 34
496 993 69
402 892 96
263 556 2
452 804 55
1 421 25
512 695 9
173 608 72
164 732 95
228 690 90
452 496 90
196 731 43
418 708 87
620 954 58
214 872 78
767 973 75
387 640 60
57 315 7
328 555 77
468 581 20
616 932 4
364 487 8
242 621 67
897 975 11
340 435 43
527 951 25
221 908 4
193 852 69
236 630 33
201 854 30
94 858 76
314 778 57
418 942 8
303 800 59
386 721 31
493 664 68
183 606 50
598 646 22
433 658 32
94 961 96
284 982 81
292 525 73
6 192 27
410 805 8
170 838 42
339 539 92
118 370 92
404 847 45
590 978 92
157 506 52
486 609 36
510 914 87
284 659 12
556 817 33
237 431 47
369 854 48
637 983 63
592 971 48
562 990 28
166 261 54
199 484 7
138 511 50
634 832 66
40 796 48
397 402 29
52 262 8
437 910 79
365 795 74
485 930 61
195 863 69
32 697 17
110 249 1
113 160 46
756 866 74
140 446 24
900 947 92
74 744 27
78 422 58
896 922 22
238 468 28
278 539 25
461 787 67
58 694 98
311 964 66
382 744 23
406 623 50
266 697 86
70 505 82
446 684 47
333 668 81
466 835 15
6 338 48
664 783 67
553 612 36
7 365 33
818 879 57
133 264 68
359 397 9
247 643 44
106 219 50
336 613 71
559 775 24
725 939 43
905 927 4
345 896 70
204 248 28
682 702 12
344 988 27
420 961 12
523 787 25
512 696 75
602 868 16
741 883 23
805 869 42
41 709 9
578 979 25
152 977 19
239 328 59
126 508 34
244 929 13
718 864 7
280 500 24
67 789 27
635 852 99
535 553 42
391 457 72
183 981 18
66 664 67
26 671 34
24 653 1
61 245 54
35 142 75
224 527 61
440 643 35
110 788 35
284 787 8
375 795 82
184 729 64
25 988 91
731 754 89
331 358 44
321 324 20
190 560 51
59 644 75
620 858 55
238 443 70
333 832 90
137 456 54
264 712 76
504 939 5
239 785 89
237 823 59
293 470 15
334 821 17
556 713 21
619 809 33
302 912 95
111 565 5
968 972 90
588 870 49
47 730 32
279 561 45
148 917 1
104 730 12
109 524 74
153 768 11
253 334 56
234 669 69
361 984 27
102 430 47
859 952 41
217 794 37
321 660 51
575 630 58
263 868 15
343 919 48
486 813 18
238 672 58
170 387 66
39 745 68
30 398 66
9 307 61
206 526 96
282 881 91
894 910 62
358 450 95
569 573 30
464 597 58
227 577 35
444 496 59
232 266 73
240 641 85
73 167 83
110 926 63
353 708 28
592 811 41
713 782 24
185 350 93
36 487 90
180 436 4
533 604 28
462 692 28
913 995 78
236 656 48
530 555 25
498 824 90
152 798 21
352 834 22
605 960 19
32 231 23
555 639 59
718 866 20
801 883 34
176 838 46
191 339 37
262 454 10
437 737 67
92 563 64
712 905 36
520 757 91
351 476 13
206 610 22
745 973 26
191 627 43
681 689 65
319 339 44
527 592 60
84 350 100
363 990 28
330 843 23
301 486 35
587 745 73
373 519 55
181 850 83
252 881 97
460 587 23
43 835 6
324 527 65
345 565 51
431 690 95
239 537 6
19 369 60
754 799 8
231 984 38
312 731 68
118 409 89
318 954 69
564 817 69
151 446 38
38 337 58
872 915 55
482 810 50
778 789 11
247 572 50
633 917 75
89 482 1
268 516 27
102 872 39
667 816 86
561 629 86
620 873 98
501 682 60
398 988 43
338 708 61
518 913 47
146 812 76
312 513 57
525 652 45
702 906 98
177 290 8
163 551 27
52 759 92
64 870 77
444 738 10
641 671 51
393 980 70
275 878 88
255 400 20
236 826 91
147 964 14
750 794 31
268 617 90
817 970 67
231 328 99
254 528 58
237 799 84
126 375 94
304 485 77
315 637 45
802 929 39
62 871 48
289 719 44
417 643 33
437 511 99
421 571 38
378 905 3
125 794 54
765 918 62
204 527 73
946 990 14
477 667 28
402 594 66
104 632 1
344 653 88
150 361 82
408 699 47
604 779 92
55 875 6
308 325 59
824 949 51
290 597 3
403 933 33
444 999 9
341 787 12
146 927 32
62 858 74
302 910 88
33 405 71
240 275 59
75 917 34
757 771 64
211 658 41
434 850 47
420 453 27
120 672 33
6 490 31
485 958 37
147 588 76
113 317 36
11 325 17
328 373 60
559 879 99
813 865 8
31 929 12
35 957 28
416 840 61
206 236 91
256 901 38
228 449 44
121 134 31
309 350 38
372 962 69
471 885 56
335 580 19
572 872 37
906 920 36
155 978 54
194 828 1
349 876 29
23 605 26
453 490 57
546 645 46
58 699 85
261 887 6
848 873 64
277 870 4
344 470 35
282 476 76
651 963 12
10 930 30
230 855 89
585 972 53
149 718 60
556 672 94
101 848 35
228 330 66
210 851 96
499 986 75
45 571 81
0 487 42
431 473 91
584 764 41
307 367 73
527 770 20
559 692 71
399 604 32
417 478 99
88 596 15
418 778 59
153 636 45
335 854 63
71 658 44
21 925 72
123 175 71
340 476 17
724 725 32
245 805 35
321 735 16
494 983 58
141 180 74
242 284 72
416 865 82
76 152 79
669 932 64
170 569 38
825 954 67
93 800 95
257 945 92
653 695 20
272 795 63
392 984 19
278 481 24
801 862 70
379 407 60
447 734 90
816 995 79
361 407 97
318 336 58
281 722 97
335 792 84
346 580 79
544 985 38
253 302 83
824 834 63
311 319 13
866 945 25
170 770 30
452 654 11
255 614 24
444 748 2
213 515 9
241 601 83
144 835 71
302 391 51
188 213 93
433 505 11
185 383 45
655 704 48
34 413 64
543 712 22
462 658 29
108 744 24
529 903 82
253 602 30
451 636 43
447 994 21
461 589 60
297 704 36
38 975 52
459 836 92
668 815 44
617 879 47
9 85 98
344 623 30
48 106 20
695 964 57
338 601 8
296 764 73
409 544 75
551 819 42
500 621 98
370 945 72
29 592 70
167 740 97
657 926 19
396 988 33
437 477 25
525 926 79
0 771 80
556 766 2
637 730 82
740 896 33
210 864 1
528 958 29
231 634 89
118 553 91
592 833 92
272 821 62
105 472 13
316 696 36
167 550 71
510 778 88
0 925 12
556 617 14
299 971 2
99 274 37
287 844 53
6 667 75
128 469 68
805 844 6
592 668 29
692 913 90
102 179 67
291 913 21
20 568 61
669 677 97
66 872 8
785 994 88
226 392 61
596 878 15
104 935 71
750 931 6
413 767 22
440 892 60
470 592 99
82 553 67
104 596 47
474 823 16
62 218 23
467 701 47
325 541 78
201 275 43
326 768 81
603 871 11
309 994 68
10 106 11
587 963 77
167 637 54
278 337 40
309 948 95
154 626 94
93 434 21
324 894 67
71 797 97
478 498 33
306 622 16
266 325 55
527 616 15
57 812 17
461 966 94
250 709 5
455 886 98
467 935 9
156 338 39
292 458 48
355 690 82
74 433 75
500 915 32
472 964 12
157 306 81
428 862 77
364 808 88
8 780 26
522 765 100
285 531 98
639 667 29
229 950 73
381 688 90
227 994 22
53 198 82
222 790 94
168 953 59
464 579 1
578 735 65
620 867 33
142 889 30
231 369 76
335 483 34
674 704 61
545 962 14
510 799 36
379 598 36
532 838 96
96 912 51
469 607 93
17 496 97
602 769 52
462 989 15
669 772 93
183 231 38
917 942 51
630 714 50
5 516 35
207 864 18
30 680 70
442 601 70
499 982 40
172 730 22
610 667 24
672 758 90
131 331 15
371 458 24
16 701 20
449 490 24
140 324 77
133 686 11
248 858 44
109 915 41
188 600 8
339 945 79
257 482 98
375 449 88
360 455 76
168 247 32
447 823 88
252 796 37
576 805 24
545 712 89
644 778 67
559 991 6
703 979 62
690 898 4
50 421 62
413 691 100
89 709 56
81 139 64
282 470 76
164 546 7
49 622 93
149 313 17
121 192 53
727 811 10
620 745 93
126 993 59
117 836 47
24 619 36
474 909 61
66 633 90
274 912 68
81 437 54
475 624 34
280 349 21
705 711 66
266 442 14
25 573 72
