1000 374625
853 590 36
199 418 42
953 120 92
995 955 78
209 27 83
760 87 99
359 383 29
56 219 36
779 380 12
405 643 41
498 409 62
322 899 2
605 8 35
270 259 36
431 26 39
451 903 53
867 200 68
210 596 39
871 344 17
424 445 94
126 935 4
791 522 19
115 297 19
274 562 15
832 25 30
925 904 75
847 813 1
34 68 19
856 68 15
403 815 16
972 485 52
310 235 38
426 189 17
100 132 33
425 76 52
446 252 74
848 9 31
366 865 4
61 587 53
234 496 96
68 189 94
551 140 69
839 984 51
989 905 69
198 118 59
955 180 5
245 639 75
895 517 8
71 8 43
958 213 62
814 784 51
696 51 50
735 274 93
93 225 70
253 733 77
316 239 7
580 124 25
231 831 4
141 475 61
293 709 79
498 124 27
510 266 67
223 989 55
782 724 65
147 876 78
649 219 23
422 6 89
863 505 79
167 288 26
497 918 42
420 125 53
894 426 3
696 454 66
228 954 86
630 740 27
39 566 42
895 369 86
213 718 96
630 247 94
947 951 47
132 691 26
481 545 57
232 576 81
100 742 96
759 935 23
950 359 52
919 166 15
281 608 22
759 739 84
72 119 12
885 562 39
674 746 41
162 909 68
444 518 10
996 76 44
467 732 25
602 872 47
499 357 43
632 505 13
931 605 16
163 34 94
94 888 20
627 559 48
495 889 84
638 704 100
82 741 19
332 589 82
571 756 5
516 819 50
259 510 16
210 484 66
721 748 27
248 690 88
335 432 15
792 782 66
103 493 39
853 526 80
847 266 100
675 104 25
506 688 85
483 170 42
699 173 67
520 926 90
703 884 63
370 899 53
764 761 50
257 812 37
532 501 50
397 496 74
521 371 70
372 68 11
53 246 38
324 226 30
548 312 66
845 489 13
447 842 30
872 454 39
57 986 18
74 364 55
81 838 25
79 684 55
69 691 24
919 385 21
679 13 26
852 359 70
60 389 29
933 659 74
226 638 26
51 601 70
389 880 23
329 782 98
329 345 97
186 739 19
722 539 48
781 129 92
343 236 21
565 399 1
153 456 8
176 147 69
959 660 90
675 219 82
675 656 83
647 552 35
331 115 77
21 484 89
335 221 87
173 331 14
710 771 43
42 658 38
354 323 68
242 211 83
944 859 28
195 821 51
265 483 70
267 335 85
509 376 35
405 999 24
415 613 26
938 291 23
831 528 59
294 88 30
335 28 42
303 443 36
347 170 82
972 303 9
499 624 66
371 497 29
999 443 47
859 60 66
908 547 1
927 569 53
528 229 26
574 110 42
466 412 59
948 388 3
287 939 92
379 225 34
943 961 28
420 165 46
317 408 67
200 315 66
86 163 15
138 310 48
776 417 82
998 299 31
834 824 95
329 606 6
753 937 62
329 113 73
260 95 70
109 700 94
5 565 58
526 367 56
396 250 40
560 676 6
111 91 78
435 100 78
658 116 88
667 908 95
143 55 80
299 806 52
374 846 76
405 33 5
143 789 75
503 363 9
705 431 60
58 891 66
878 205 57
638 800 25
695 538 54
142 444 9
925 482 90
498 830 15
471 831 14
657 6 47
621 712 20
133 547 100
544 693 38
100 65 47
287 217 56
560 586 89
626 894 86
138 650 65
394 576 81
309 82 41
296 58 26
306 454 37
915 190 28
534 252 21
81 395 73
299 526 11
826 239 14
616 657 72
187 59 27
407 394 52
108 835 39
258 93 66
178 626 67
560 581 95
619 688 56
992 326 17
151 603 36
163 827 78
321 820 79
268 600 93
614 991 41
343 177 59
84 315 47
294 360 47
179 159 73
748 619 36
192 917 83
700 957 9
685 342 23
743 352 47
960 372 93
26 422 30
158 174 26
373 994 20
424 472 69
853 445 62
847 185 82
85 746 69
71 771 83
231 433 39
392 958 67
156 592 57
414 177 83
779 293 43
924 670 46
3 879 44
839 523 87
428 94 64
903 793 91
834 312 30
721 662 15
167 216 46
204 50 48
537 146 74
64 920 52
910 181 24
307 6 69
271 624 16
564 983 29
900 813 45
104 138 75
515 244 1
772 249 7
569 108 3
288 991 22
239 302 81
91 808 43
816 222 76
687 515 19
155 122 56
462 753 19
982 371 48
962 108 88
111 117 39
55 997 53
812 662 10
631 598 72
100 779 59
256 168 57
786 407 50
272 316 82
61 500 84
709 184 35
717 522 20
584 19 51
754 893 48
74 336 48
763 623 2
435 534 49
11 147 61
109 451 8
534 174 33
973 745 43
671 953 70
679 668 76
858 45 99
524 181 2
992 603 28
990 449 58
596 487 36
870 301 43
495 629 53
1 903 97
839 50 1
638 683 58
366 500 67
413 624 94
720 166 93
522 814 38
737 633 94
120 303 20
543 198 60
202 183 44
391 187 68
579 274 96
425 199 54
176 935 59
107 917 56
711 924 78
178 951 95
193 504 28
86 982 96
677 939 46
83 623 54
764 363 85
294 248 74
679 330 30
822 145 46
242 613 10
265 943 2
996 315 60
649 914 66
772 528 91
652 455 44
676 365 56
272 760 48
173 947 85
450 231 66
694 773 67
144 770 84
72 761 44
636 519 60
220 825 56
144 712 79
777 841 24
614 106 94
914 997 82
725 13 7
739 253 85
69 100 14
365 193 17
119 395 32
261 193 27
76 762 35
810 534 1
406 867 24
389 98 68
713 544 69
94 709 61
50 17 69
572 353 5
378 170 18
592 454 1
504 252 28
724 886 90
220 248 21
996 981 55
143 377 78
77 67 8
454 336 6
671 979 31
570 316 42
500 784 69
130 568 68
190 692 50
471 607 68
811 106 93
894 611 51
512 163 90
658 187 36
769 417 46
633 304 96
653 108 98
203 126 31
519 152 45
153 615 95
908 202 47
299 739 66
597 496 33
664 821 51
127 607 12
502 660 71
119 568 94
272 356 75
875 557 87
575 981 53
453 242 67
105 702 51
805 440 74
99 121 47
780 70 16
992 155 82
823 485 22
201 563 98
128 974 38
849 848 71
841 111 24
591 167 17
207 932 21
285 894 86
635 14 4
216 794 94
510 545 76
711 235 70
355 16 12
588 674 89
584 568 79
946 833 9
665 868 83
86 351 93
37 734 14
711 969 65
319 422 57
326 623 93
785 682 16
324 90 94
498 533 75
418 685 20
63 112 51
933 287 70
969 419 51
665 863 89
734 693 41
380 452 80
927 366 74
169 11 30
176 212 66
600 244 55
908 455 38
850 347 92
834 332 40
446 951 22
697 475 49
710 836 40
7 550 70
615 375 26
220 817 32
896 549 99
703 251 14
924 603 60
368 300 85
927 907 24
853 866 15
4 867 18
839 705 51
586 892 8
918 155 29
775 599 68
394 661 61
931 775 75
964 603 92
409 874 67
454 523 100
671 679 7
594 549 9
53 861 20
74 600 41
442 514 33
108 512 2
712 956 25
878 309 33
526 980 67
222 147 90
43 542 4
324 894 23
348 367 34
175 890 31
470 88 60
474 94 45
623 395 31
776 808 64
343 421 69
463 645 49
900 116 13
2 843 54
319 190 33
269 274 11
782 305 58
214 297 44
555 609 54
773 27 93
800 334 86
304 947 93
88 319 16
37 139 96
818 548 55
298 364 16
57 777 88
666 378 33
872 412 57
415 361 73
322 844 2
414 74 12
95 737 54
548 758 23
177 655 17
746 680 52
225 796 65
816 908 81
114 378 4
332 421 95
807 533 9
423 506 13
53 875 52
921 796 76
73 54 2
984 739 7
471 756 4
592 163 15
690 493 19
675 315 34
222 458 86
708 580 52
954 378 37
358 968 55
184 960 2
577 745 82
621 393 27
197 387 95
523 87 7
16 499 30
523 386 74
863 156 6
519 677 53
998 296 28
166 491 52
771 544 79
967 426 42
288 112 53
45 403 57
491 191 88
210 661 90
984 538 74
185 728 33
881 781 95
241 147 86
918 427 46
499 145 83
803 350 81
739 329 27
905 604 81
535 89 13
115 852 82
686 843 36
865 978 84
341 165 81
991 3 2
544 767 70
123 906 72
859 395 7
115 169 25
286 38 2
808 723 92
978 408 100
818 33 66
704 506 67
300 278 80
283 20 17
211 101 76
461 43 10
653 138 96
789 293 66
14 690 31
754 417 95
761 891 65
911 945 56
696 360 57
41 83 16
320 583 20
687 739 46
703 100 62
357 714 16
935 471 78
506 959 70
856 396 48
624 404 28
782 0 40
427 884 40
867 412 91
671 777 5
469 7 83
75 803 86
336 593 78
199 299 86
493 487 69
567 907 61
574 350 72
193 849 66
198 473 10
346 200 46
102 556 31
647 48 75
290 643 59
861 199 85
160 129 54
254 101 1
981 159 49
491 903 27
156 719 100
202 195 30
358 509 1
526 774 4
459 253 47
920 219 63
647 340 75
985 645 85
33 965 74
162 185 43
599 141 22
989 871 36
318 361 50
919 279 83
181 313 81
655 206 14
591 974 33
543 661 76
555 482 92
698 960 99
391 303 3
263 801 18
186 8 29
625 579 39
359 580 63
371 669 59
282 847 54
541 295 25
378 271 100
879 600 35
215 464 31
888 518 40
695 561 12
239 970 74
577 790 69
407 313 61
803 103 68
87 390 5
35 402 2
728 5 39
901 351 83
209 328 66
306 861 15
859 773 46
733 325 39
645 123 66
510 118 90
780 698 16
911 295 27
832 710 3
15 296 12
457 333 32
454 244 43
890 418 72
680 537 93
137 897 64
204 875 1
999 960 88
651 498 26
899 749 48
508 942 65
945 275 65
805 684 84
484 844 2
286 517 66
854 962 81
620 816 91
967 29 34
595 883 34
730 586 55
505 527 91
257 737 54
805 626 79
445 427 93
838 266 45
602 758 85
917 412 79
510 410 90
14 573 64
436 888 84
501 434 80
369 68 60
830 959 49
987 620 42
870 527 41
719 629 14
473 394 28
649 474 62
797 638 99
520 955 56
155 126 18
98 197 11
343 550 22
438 979 88
530 265 30
952 143 49
210 508 38
360 826 45
881 843 5
351 604 12
829 640 40
507 292 77
249 403 23
911 256 48
675 287 27
166 847 35
21 878 49
471 235 64
164 502 87
495 580 4
520 762 11
956 936 40
320 191 6
777 186 58
596 679 49
612 251 76
237 934 85
103 623 33
781 926 38
697 38 75
763 783 73
786 51 12
260 581 20
4 814 34
504 821 66
991 984 37
137 339 55
822 482 60
470 663 49
134 873 45
350 251 18
293 322 11
298 941 78
117 530 59
33 957 50
173 548 31
235 227 64
860 58 36
953 10 35
569 338 38
7 514 39
705 721 71
77 305 67
607 923 56
883 627 17
443 879 13
940 63 91
199 660 63
661 898 74
60 763 6
873 769 32
836 307 51
435 902 18
993 500 79
349 920 65
696 173 20
364 513 10
381 543 10
795 746 35
612 859 66
985 497 27
778 350 38
828 545 31
948 605 20
886 30 28
913 432 55
594 510 57
150 49 14
51 345 1
151 318 82
345 976 9
168 785 83
582 363 56
297 575 26
367 674 46
947 148 77
15 399 4
114 100 90
455 550 34
254 886 97
419 797 49
81 651 69
492 495 52
922 48 65
422 963 79
99 598 95
362 675 30
911 144 75
285 290 58
87 888 95
276 505 26
338 709 86
883 445 80
976 540 43
624 721 32
283 841 62
555 184 39
642 967 95
293 840 84
676 542 80
293 652 33
273 196 68
568 844 97
727 267 6
586 430 87
572 704 51
640 106 38
935 754 67
283 836 68
16 28 71
341 846 92
101 474 97
889 507 54
702 138 10
403 960 53
530 363 28
603 413 73
713 806 16
219 921 30
235 311 30
987 819 65
351 265 9
134 814 83
688 735 25
105 30 23
705 805 37
723 852 58
658 106 75
554 811 66
930 101 15
730 454 99
82 580 24
919 596 87
998 255 3
844 368 12
951 181 93
9 691 82
623 964 69
614 583 6
998 117 69
483 531 1
177 633 18
598 835 73
437 880 19
803 367 61
783 248 72
391 861 69
19 653 16
73 519 91
713 91 47
754 31 59
234 419 67
842 532 99
870 448 96
927 812 31
282 237 18
772 415 86
884 339 20
156 751 69
475 59 6
803 174 16
82 599 50
868 157 13
81 139 4
382 610 12
133 286 37
507 945 54
180 222 13
838 967 39
797 661 30
878 397 97
492 521 13
220 823 67
341 665 6
522 686 44
302 78 39
440 178 41
712 175 54
310 61 25
900 262 82
879 960 62
867 434 65
123 208 83
158 760 44
37 561 33
932 226 84
678 968 67
392 810 90
152 1 94
74 307 9
845 919 85
942 853 85
694 141 32
404 65 96
677 869 57
26 653 79
818 832 58
660 402 56
767 464 87
913 636 72
678 910 62
894 887 30
286 66 90
324 352 41
203 322 51
521 608 97
816 893 17
543 174 15
727 155 33
731 161 18
641 107 30
71 568 25
582 24 53
740 17 54
661 170 87
265 677 74
156 736 80
773 415 45
226 146 52
551 615 98
12 159 63
442 375 67
223 873 47
774 496 62
755 747 20
259 83 12
468 79 89
953 419 29
54 610 59
267 961 96
43 159 55
612 184 90
363 920 95
313 437 26
199 473 26
104 661 94
274 513 50
568 452 83
851 295 81
870 617 15
995 30 11
265 725 91
310 671 88
909 740 33
837 296 65
428 779 37
576 943 74
462 791 23
349 704 7
931 793 69
621 998 14
257 875 45
950 296 55
867 740 67
818 163 33
557 836 99
106 919 13
692 974 48
852 859 76
235 923 64
794 9 38
0 895 99
457 922 53
886 243 83
974 694 6
482 224 34
621 993 20
546 815 62
652 479 16
239 982 60
100 971 99
723 513 55
909 648 43
841 647 61
569 27 69
741 624 72
646 979 88
358 344 44
804 755 54
271 345 70
113 352 69
534 859 6
164 855 40
830 814 75
713 136 34
411 781 62
610 191 4
570 917 49
282 719 6
641 763 37
150 310 86
792 36 12
591 372 75
660 428 17
506 130 82
443 481 48
986 389 57
189 595 52
144 461 4
838 959 15
248 622 97
727 427 50
220 518 49
230 265 24
78 442 83
9 835 24
600 778 19
820 927 66
518 137 82
131 638 39
752 26 25
88 356 6
32 7 19
59 367 56
540 789 37
794 182 100
546 530 27
757 410 21
473 406 14
876 100 63
816 834 55
694 135 81
703 53 86
6 298 3
823 847 40
0 38 23
681 286 59
878 930 23
840 422 46
559 806 95
134 839 87
181 602 78
41 219 97
750 964 89
401 585 31
367 88 30
76 368 32
482 448 34
620 985 37
875 912 38
959 870 67
755 63 6
691 990 55
401 826 93
781 938 24
123 2 20
149 387 26
889 143 74
547 654 100
527 964 2
123 299 14
143 500 5
573 93 30
475 982 36
77 648 32
657 559 64
655 840 22
352 716 41
932 587 61
106 481 55
107 933 4
251 554 30
298 357 33
861 198 53
379 355 82
535 314 54
739 851 62
481 474 36
864 264 58
21 525 41
265 770 78
38 693 5
450 143 65
734 584 73
179 63 48
802 42 5
529 289 99
410 56 7
822 105 62
72 50 64
763 814 85
496 403 77
439 885 14
745 46 68
238 458 91
801 774 51
842 277 62
64 911 23
468 440 66
362 371 26
279 815 38
825 785 88
207 183 19
829 929 37
483 671 62
839 239 11
776 407 96
446 649 9
963 994 33
698 575 77
249 636 88
616 276 12
517 625 43
556 748 61
819 91 31
103 366 86
549 844 19
98 751 60
504 405 89
983 673 100
624 4 17
592 718 78
461 584 41
924 839 73
744 128 2
466 308 10
573 995 93
758 69 13
246 272 52
307 639 45
313 597 70
102 344 71
934 446 41
905 894 92
968 358 2
795 748 26
218 870 51
467 537 72
450 70 71
33 353 22
360 451 11
151 50 27
549 892 36
867 741 81
239 988 68
669 978 82
740 88 2
214 618 10
631 420 18
983 533 66
463 584 98
688 18 10
46 727 12
621 615 38
793 589 62
540 153 40
396 636 3
112 711 97
265 364 32
510 462 69
698 886 73
636 708 70
705 764 12
891 673 10
215 448 10
248 713 28
873 891 81
212 618 76
841 23 23
318 637 29
334 435 46
75 801 97
548 883 20
959 290 2
422 311 34
315 87 9
587 84 22
410 953 76
10 831 99
461 598 73
186 284 8
268 204 44
400 173 75
275 405 80
730 763 79
822 486 22
576 688 37
123 831 89
605 807 33
342 542 47
213 400 62
591 373 89
363 877 99
833 176 80
307 566 51
687 399 11
721 896 12
171 893 29
680 900 68
744 296 70
563 845 6
729 990 14
751 309 55
257 424 69
265 762 54
953 16 70
77 934 81
687 15 21
539 116 76
945 13 18
90 177 87
657 599 57
910 598 78
544 115 52
324 702 73
436 544 5
248 944 95
309 622 40
336 521 16
621 542 44
389 685 70
857 349 71
907 207 88
85 644 93
567 620 37
323 976 22
293 48 5
445 218 27
245 272 74
15 924 69
493 794 3
642 472 10
844 500 49
281 200 71
874 432 82
231 244 37
881 8 66
694 725 59
590 725 69
970 203 30
748 674 20
648 677 88
24 649 29
436 155 21
295 629 21
682 689 74
492 883 4
914 324 22
565 634 12
424 445 21
455 119 68
468 480 59
278 800 71
480 736 3
945 271 3
802 591 33
539 326 47
377 125 55
509 966 15
11 975 19
515 733 62
933 860 70
11 45 85
359 889 70
283 736 81
688 584 100
501 867 19
116 823 2
656 374 42
586 84 44
191 863 26
63 301 61
439 862 1
509 89 92
168 511 77
794 545 48
436 500 32
41 401 61
201 909 68
98 791 53
79 170 82
675 799 74
303 156 93
533 108 47
45 704 40
507 942 51
695 783 23
318 332 11
87 315 22
554 139 38
298 536 73
540 577 23
909 993 81
192 600 6
141 194 96
306 293 99
508 626 20
567 216 64
370 696 76
783 882 80
668 641 94
379 426 30
116 161 44
287 515 36
174 568 57
859 314 73
288 758 47
663 809 33
337 484 69
349 573 65
413 380 11
101 524 3
570 825 86
277 763 67
898 588 54
756 512 88
310 265 99
832 601 35
682 720 29
9 364 65
318 293 32
792 620 39
68 553 58
143 990 71
828 736 87
770 538 12
443 3 22
274 587 82
996 476 63
209 593 100
119 836 76
928 513 20
974 831 37
547 710 59
11 76 40
580 973 4
548 266 49
149 684 47
139 256 88
651 326 59
548 208 44
574 704 66
823 371 87
831 709 72
568 444 86
795 331 35
258 352 67
255 886 57
430 949 70
190 974 64
336 126 81
800 839 86
734 966 17
908 757 35
901 254 44
69 886 69
304 610 6
709 458 25
442 87 29
213 944 96
382 821 21
911 526 76
8 24 70
158 380 16
236 779 82
147 957 77
445 555 14
535 908 69
156 64 52
213 995 34
934 244 15
518 632 13
190 585 80
802 578 15
725 521 94
122 881 92
213 990 40
47 415 58
341 791 92
433 77 34
953 285 57
807 381 52
534 276 74
669 281 50
749 670 95
380 387 10
633 661 38
708 100 37
821 346 83
267 634 79
745 630 95
469 339 21
620 929 23
222 961 16
756 649 65
288 315 95
986 106 13
979 829 96
971 280 100
514 937 24
73 27 90
593 646 57
508 613 2
23 111 68
985 330 54
509 392 64
285 215 75
562 588 20
570 926 5
308 678 40
1 508 62
728 863 74
193 601 75
189 932 66
213 379 20
734 859 38
453 888 88
939 136 52
323 909 36
863 23 75
612 499 48
662 794 66
738 322 3
654 494 20
371 325 7
594 831 23
750 85 14
134 307 93
837 176 95
322 288 72
914 206 98
5 183 68
631 217 39
939 131 58
376 886 69
498 342 3
817 463 43
448 614 32
983 738 97
793 495 26
594 500 44
725 494 44
97 741 31
456 967 89
55 828 91
933 197 23
19 909 12
861 190 56
203 267 51
41 477 3
386 225 24
412 610 30
468 29 83
408 140 96
469 507 89
824 495 18
148 44 28
993 210 25
474 480 8
923 281 63
587 289 53
9 450 2
1 56 72
561 471 94
513 28 91
591 774 59
387 751 80
78 603 5
169 215 56
191 849 51
126 582 59
821 618 100
798 100 57
46 596 70
280 117 8
475 607 2
410 340 10
841 928 34
326 605 83
378 617 70
495 482 8
917 360 27
483 960 59
441 560 1
565 880 95
453 323 12
258 843 90
640 337 87
450 531 17
11 347 100
205 510 21
582 468 100
773 512 11
905 70 98
352 715 9
358 673 34
258 650 45
276 260 65
233 579 54
404 99 56
961 117 97
39 168 4
65 990 11
423 227 94
861 30 66
436 63 58
866 279 62
821 145 14
992 499 6
440 991 89
673 677 33
103 78 48
193 733 58
868 610 98
750 352 37
18 432 86
966 355 62
598 253 19
924 302 85
961 409 97
542 77 17
940 45 24
874 60 78
434 13 37
213 583 37
527 402 37
117 43 79
423 5 58
824 767 35
693 471 80
549 355 48
940 832 30
595 456 30
30 487 97
368 540 60
552 200 54
764 71 12
969 625 41
840 751 36
242 866 60
250 412 45
963 174 83
132 254 9
899 969 13
637 284 47
37 553 93
708 130 35
616 842 20
457 113 75
143 153 5
608 486 42
201 484 53
807 22 66
392 742 72
434 954 79
489 350 87
661 189 65
983 399 94
304 482 94
418 613 42
244 819 97
775 450 59
75 129 69
117 383 96
965 580 47
707 65 87
466 871 97
807 910 97
722 416 57
455 442 50
495 802 42
376 595 83
798 908 30
868 699 58
640 416 59
768 676 69
41 480 87
680 909 24
299 971 17
154 379 52
334 651 49
940 163 5
338 5 71
382 34 72
938 35 92
369 10 57
316 945 85
171 976 99
294 704 28
156 475 17
575 182 45
838 447 31
212 291 59
364 366 47
982 317 7
472 634 4
293 194 74
283 762 99
803 383 9
686 330 20
130 464 46
173 558 28
903 350 66
719 754 68
792 253 29
829 524 32
12 110 41
905 936 76
141 114 92
462 201 51
180 187 23
404 528 33
802 496 40
161 464 38
368 870 82
467 659 15
784 165 24
57 594 94
426 38 19
971 616 100
161 268 99
398 583 7
278 133 37
998 393 75
897 790 66
728 412 98
326 908 55
652 869 95
78 633 3
743 220 18
152 838 33
619 225 48
111 840 16
832 277 48
266 39 47
732 66 8
605 796 6
821 590 93
632 43 19
542 310 55
572 178 92
42 462 53
896 187 92
870 237 14
256 613 63
236 412 72
335 759 97
635 209 49
500 506 28
864 711 29
926 194 93
786 717 16
951 911 53
31 605 37
466 844 47
765 403 60
780 716 91
766 855 9
888 831 9
659 411 61
646 387 46
789 825 41
241 102 26
489 668 48
934 439 58
401 29 74
10 535 37
594 15 53
55 481 34
118 403 78
725 147 17
163 760 19
571 856 57
35 222 38
621 714 74
782 481 77
653 339 92
556 24 36
170 659 54
676 982 11
483 596 79
775 495 46
148 759 54
351 275 6
360 219 68
592 291 17
343 322 41
151 690 13
990 995 92
746 914 76
732 181 65
201 198 61
281 126 45
827 258 89
392 891 8
655 96 14
176 612 85
208 860 82
73 97 81
595 870 18
123 392 99
732 290 8
920 22 37
877 365 56
660 644 77
570 887 53
252 645 100
624 663 29
360 26 23
230 370 68
405 433 81
861 50 76
473 272 69
661 796 98
826 106 28
261 317 49
806 244 21
975 349 9
777 692 72
996 866 88
466 228 33
765 383 77
518 187 15
301 863 25
184 373 35
672 996 52
570 61 68
487 505 80
204 248 41
686 913 33
871 288 93
430 661 32
185 308 21
460 92 68
650 770 67
756 185 71
120 757 64
573 640 69
662 234 11
732 688 30
24 215 33
313 242 46
808 308 74
550 689 73
635 969 5
261 37 8
441 311 78
412 627 10
628 630 35
427 749 63
833 867 4
142 861 8
790 274 52
387 63 86
825 828 86
77 456 82
582 365 29
167 25 55
605 353 54
884 416 57
673 600 59
281 53 51
54 900 97
477 35 39
516 513 56
783 132 64
979 766 15
141 316 39
538 211 93
441 714 94
444 885 85
230 732 2
5 699 95
95 268 68
672 276 89
748 201 15
293 304 1
590 769 24
591 786 45
317 535 37
888 91 63
872 76 11
437 621 83
918 620 18
809 242 23
358 149 64
528 271 73
397 598 97
280 942 97
940 972 91
408 256 31
211 736 43
753 4 52
302 534 72
144 978 72
790 810 8
44 518 82
210 226 89
150 934 24
588 610 60
714 395 76
792 961 90
264 439 66
517 438 87
781 758 33
680 492 33
567 108 53
360 298 40
41 13 9
148 263 91
877 253 83
483 291 61
760 200 94
748 983 27
543 251 52
949 180 88
890 723 17
124 218 39
810 604 55
380 388 51
572 44 63
36 284 46
993 779 63
752 893 98
679 907 19
570 529 24
119 436 65
664 988 89
611 143 51
456 143 95
307 505 100
418 210 83
844 717 66
69 817 37
555 939 3
70 0 68
676 693 95
346 101 18
289 172 11
309 211 84
387 777 98
114 220 14
518 809 37
987 53 58
939 227 10
192 752 53
260 294 77
472 999 25
577 860 66
274 969 83
105 239 43
538 626 38
991 509 43
171 332 78
324 639 49
638 948 94
637 576 74
967 681 63
142 807 40
799 220 91
140 899 93
797 938 50
498 483 78
609 276 87
62 442 22
774 921 4
47 913 73
981 238 84
784 718 96
176 80 37
139 310 31
295 269 3
265 37 42
137 98 56
732 187 73
584 781 61
291 422 48
411 945 95
837 342 11
559 522 19
114 777 66
511 76 89
984 134 28
499 859 22
240 968 26
889 489 44
936 613 71
457 806 45
114 719 61
989 57 39
735 107 47
539 859 54
736 980 64
985 210 84
786 838 81
815 334 98
69 882 7
258 886 31
979 760 64
558 65 76
60 34 68
753 329 80
686 569 36
681 18 85
823 661 98
334 617 91
272 284 22
873 231 39
273 57 47
439 743 45
308 609 8
201 846 44
763 315 44
576 600 36
200 110 100
145 309 6
650 964 96
488 340 58
402 915 34
927 248 77
507 524 28
280 311 94
96 765 4
753 621 80
890 452 14
291 195 18
21 487 21
877 687 54
244 993 37
970 451 2
360 973 73
437 478 19
973 546 28
814 310 16
85 699 20
537 234 65
529 768 9
184 970 80
56 85 18
803 344 57
152 261 52
469 967 78
440 56 82
854 474 69
296 131 28
62 422 39
85 315 30
849 604 69
24 515 84
42 788 95
4 749 21
227 492 21
916 344 47
853 255 85
825 151 37
115 163 1
308 273 35
738 489 39
73 110 24
171 416 44
434 980 97
330 326 71
512 129 59
260 373 49
694 695 63
357 792 94
48 773 28
870 150 45
765 104 50
795 932 42
87 459 45
613 11 69
377 42 48
780 171 25
364 940 79
952 145 49
305 831 45
333 310 41
371 953 64
890 328 82
265 309 59
263 155 89
582 578 84
565 111 83
238 845 11
118 647 88
300 424 19
572 521 57
232 423 37
974 659 70
200 313 4
480 648 2
946 499 90
972 884 96
595 952 74
324 575 93
618 138 24
953 348 8
765 748 98
717 88 60
929 737 63
266 618 80
194 808 82
594 742 8
41 313 60
348 210 58
167 96 3
250 39 84
798 325 98
451 537 11
505 401 13
107 433 6
816 49 22
985 289 56
649 0 82
392 316 100
459 194 12
525 939 10
573 322 33
996 869 36
507 796 45
499 61 71
569 475 78
906 948 21
87 285 26
659 44 51
724 854 30
479 991 64
372 465 84
942 709 70
743 251 30
403 441 86
919 954 43
112 369 16
850 936 40
432 372 31
183 403 55
217 503 67
926 556 84
776 675 78
817 615 90
737 364 9
642 115 76
353 337 13
526 869 35
695 936 84
318 159 87
338 398 17
708 725 34
446 40 68
25 405 60
256 398 19
928 379 75
423 945 68
518 288 97
923 134 43
267 279 55
515 927 66
315 97 6
236 735 54
292 204 15
472 913 13
978 783 36
400 72 56
615 495 61
616 947 10
449 946 84
537 663 42
156 725 35
82 165 6
672 366 63
543 621 67
33 184 3
284 304 61
321 238 88
188 387 82
414 856 5
223 369 69
524 215 25
644 341 83
850 651 5
701 350 19
632 957 68
277 779 15
968 483 56
366 237 96
445 559 3
586 85 3
59 733 36
534 15 11
843 824 4
824 666 91
30 145 91
532 985 17
125 360 49
106 637 64
604 411 25
759 670 36
252 324 34
825 792 55
394 66 97
195 965 1
471 234 34
729 121 15
675 853 44
297 485 36
400 441 57
17 349 80
628 96 77
272 314 20
224 305 91
761 819 12
324 763 8
365 377 35
913 226 48
396 51 82
593 790 80
316 229 84
814 258 19
280 609 72
384 776 10
392 888 5
991 546 6
766 320 94
623 317 27
743 465 42
171 965 72
62 587 77
835 447 40
754 610 94
895 174 33
285 905 42
519 121 98
323 131 13
58 335 36
462 166 34
19 411 60
603 328 77
222 390 70
886 932 18
378 349 42
908 63 8
994 310 53
364 350 26
999 497 80
580 51 96
632 500 84
48 694 83
202 581 74
825 123 30
795 416 96
297 796 32
695 305 81
13 217 90
850 872 84
916 992 30
621 479 47
615 383 88
533 712 2
720 864 11
803 987 46
544 728 45
531 65 99
420 272 90
736 821 58
418 553 48
208 135 43
550 983 64
348 25 91
404 454 7
644 992 96
868 644 58
904 898 40
779 70 65
174 525 43
742 178 58
609 327 52
904 840 35
877 753 8
510 51 31
761 36 43
102 278 44
969 497 47
592 973 42
471 69 50
943 679 88
2 634 51
363 442 71
548 119 86
888 115 8
862 951 85
758 734 60
756 580 90
869 527 69
128 907 6
648 906 91
616 658 94
815 6 67
497 261 11
823 222 51
480 530 78
609 484 12
131 612 5
235 773 98
651 826 65
595 209 98
591 15 62
394 930 2
277 440 12
984 151 8
293 834 60
148 202 83
525 469 8
649 264 75
142 676 98
598 730 94
509 753 23
497 664 27
144 205 16
303 878 29
344 818 41
33 110 52
789 287 96
909 986 16
405 260 100
248 316 22
656 219 55
47 650 12
887 649 15
588 653 1
610 664 17
554 752 31
725 372 58
725 184 7
66 863 9
172 304 70
222 954 87
552 574 31
391 807 28
213 517 92
431 674 87
399 861 18
138 448 47
165 318 39
934 985 83
383 173 79
605 410 27
667 614 87
185 381 96
335 511 52
363 748 73
815 834 23
825 64 68
79 853 9
800 953 32
97 667 62
226 944 93
536 575 81
614 760 39
185 543 50
670 452 26
605 21 43
514 353 60
984 266 65
445 335 57
746 806 65
454 690 63
237 743 94
87 860 15
111 770 27
525 536 51
954 509 44
954 72 43
44 575 55
114 366 83
256 869 59
50 968 8
515 940 9
570 779 42
963 183 66
849 179 54
678 421 93
936 335 28
446 19 26
2 684 32
981 143 91
9 262 89
979 103 25
870 785 10
